activities,content_type,creation_time,id,is_branded_content,lang,link_attachment.caption,link_attachment.description,link_attachment.link,link_attachment.name,match_type,mcl_url,modified_time,multimedia,post_owner.type,post_owner.id,post_owner.name,post_owner.username,shared_post_id,statistics.angry_count,statistics.care_count,statistics.comment_count,statistics.haha_count,statistics.like_count,statistics.love_count,statistics.reaction_count,statistics.sad_count,statistics.share_count,statistics.views,statistics.views_date_last_refreshed,statistics.wow_count,surface.type,surface.id,surface.name,surface.username,text
,videos,2025-01-27T07:54:52+00:00,975524891140957,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/975524891140957/,2025-02-01T07:01:01+00:00,"[{""id"":""975524891140957"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZsX01m6af1E6hm4pLCRTpdpSBv2kFq7aoapQyLpNXskYtI_GqWr3c2bLcrdHaYBAPwWms7FGxZ9vzoQHH290ZqEaJVhKf-BcgL5KJVaQKJ4SyEQm8up17JoDR0Vmj9Ki_EK1oeUntGbFPmr0PDK""}]",page,1089863868701230,"Die Linke",linkspartei,,0,0,0,0,0,0,0,0,0,,,0,page,1089863868701230,"Die Linke",linkspartei,
,photos,2025-01-27T07:30:31+00:00,627404939971478,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/627404939971478/,2025-01-27T14:49:49+00:00,"[{""id"":""1134803994358869"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZsptdWqRFNOG6ZADM6YGODM6YRq-NFEXOqQYAq3l27PGdGRteQC9PBAGBpb44LU4tc_Un8TIGPMUzmpQfOoVlazBhpowqds2LJSPSflwSsckXHIM0zKx9n6S3rvdIA28y5cCX2eLYz9Up9XU68Bgw""}]",page,318323284568640,Bayernpartei,Bayernpartei,,24,0,274,39,3120,10,3200,2,322,19051,2025-02-01,5,page,318323284568640,Bayernpartei,Bayernpartei,"⚠️
Soll Deutschland seine Flüchtlinge selbst aufnehmen!
❌
Egal ob unter Merkel oder der Ampelregierung: Berlin hat diese Menschen angelockt, also sollte auch Berlin für sie sorgen. 
Keine Flüchtlingsheime mehr in unseren Dörfern!
Seit einem Jahrzehnt unterstützen wir in Bayern die bedauernswerten Menschen, die durch due falschen Versprechungen aus Berlin zu uns kommen. 
Wir verstehen, dass viele Menschen in der Hoffnung auf ein besseres Leben aufbrechen, angeregt durch die Botschaften aus Berlin. Doch jetzt muss Berlin auch die Verantwortung für diese Menschen übernehmen.
Das darf jedoch nicht zu Lasten unserer Dorfgemeinschaften gehen und sollte nicht auf Kosten des bayerischen Steuerzahlers geschehen! Die Staatsregierung trägt hier die Verantwortung!
🔷
Deshalb #BesserFürBayern wählen : BAYERNPARTEI 
🔷"
,albums,2025-01-27T07:00:14+00:00,986643326685650,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/986643326685650/,2025-01-27T18:10:05+00:00,"[{""id"":""1427874728596753"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZs3a10a_M_Lkm1aoMnn0gYTF0Rj0OWsew_i-vSKX77pElEZ0nh3PexqLNG6POuS5OkVAiEQ4gmb3FoZ5r-Gy5L6hKtug0F63yYT7UK_DLT_-llj15Ys1hQ8POUh-2yn5r1LGeRZXhv-JnNlGmsH8A""},{""id"":""1058156486341617"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtTIqIocblXN-jd0_7865O2niTi6u0K3Q74MaCa5wjen3wqzzXRdVOwO3Jp4Ygirs5SFwBtPYfQUJKDcr-k8ZeXKnqGvjeL50nPSyKnIlvuCLqeoM1ThQ0IPlVtAK683QQ8MusheBAYM_BSJI9E4A""}]",page,1089863868701230,"Die Linke",linkspartei,,3,0,148,7,356,45,415,4,152,12072,2025-02-01,0,page,1089863868701230,"Die Linke",linkspartei,"Die Nazis ermordeten in Auschwitz über anderthalb Millionen Männer, Frauen und Kinder. Die Ermordeten waren vor allem Jüdinnen und Juden, sie wurden aus ganz Europa in das Vernichtungslager deportiert. Auch Polen, Sinti und Roma und sowjetische Kriegsgefangene waren unter den Opfern.

Am 27. Januar 1945 befreite die Rote Armee rund 8000 Überlebende des Konzentrations- und Vernichtungslagers. Der Jahrestag der Befreiung wurde 1996 offizieller deutscher Gedenktag für die Opfer des Nationalsozialismus. Die Vereinten Nationen erklärten den 27. Januar 2005 zum Internationalen Tag des Gedenkens an die Opfer des Holocausts.

Als Linke werden wir das Gedenken daran immer aufrecht und die Erinnerung an die Opfer wachhalten. Es kann und darf niemals einen Schlussstrich, ein Vergessen der Verbrechen geben.

Zugleich mahnt der Gedenktag für die Opfer des NS uns, auch heute entschlossen gegen alle Formen von Antisemitismus und Rassismus, von Faschismus und Menschenfeindlichkeit vorzugehen - und aktiv zu werden.

Die Verbrechen des Nazi-Regimes haben, so hat es Theodor W. Adorno einmal sinngemäß formuliert, uns allen den Auftrag aufgezwungen, dafür zu sorgen, dass „Auschwitz nicht sich wiederhole, nichts Ähnliches geschehe.“"
,photos,2025-01-27T07:00:09+00:00,974882837308475,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/974882837308475/,2025-01-27T08:14:22+00:00,"[{""id"":""1326603811675413"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZuGLj_1_3dTGZpsY3iDfyU3A_a4wLQ1bJAinLeN8cFRLqz2n-Uc9tQXhxNTY7nwl_SCb4CD7OW44BktuE5D0UI8lizlja7siV5auZSc7RzM5JrLNnuvqbDD-gj5ah5FtPyBayCduqOL4QZlPpY_hg""}]",page,923796432470348,"CSU (Christlich-Soziale Union)",CSU,,6,0,153,3,151,1,166,4,32,10469,2025-02-01,1,page,923796432470348,"CSU (Christlich-Soziale Union)",CSU,"Heute gedenken wir der Opfer des Holocaust zum 80. Mal und erinnern alle Menschen daran, wohin Extremismus führen kann. Die Erinnerung darf niemals verblassen! Wir sprechen uns deutlich für eine offene und freiheitliche Gesellschaft aus und sind gegen jegliche Formen von Antisemitismus und Rassismus. Nie wieder darf Antisemitismus einen Platz in unserer Gesellschaft haben!"
,photos,2025-01-27T06:01:46+00:00,603014492595482,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/603014492595482/,2025-01-27T11:19:58+00:00,"[{""id"":""1531036994254356"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZvlfxvZxuHw1VedEd0IKVuXvR2AbHuFguDa8jwop5IoR6OJZG8YwHqaXrELS4h7ZgwoSCjqopxoZOlY0YS2v82GbngU_JJ2RmSBe7hA-xfZt2Bt_r9veW5_z0tIcaFey1YPvqtt82nCMV-1SX-SEw""}]",page,1539608546867891,"Markus Söder",markus.soder.75,,116,0,943,83,599,23,835,10,33,41727,2025-02-01,4,page,1539608546867891,"Markus Söder",markus.soder.75,"Gemeinsam gegen das Vergessen: Die Gräueltaten des Nationalsozialismus dürfen sich niemals wiederholen. Dafür ist heute Holocaust-Gedenktag. Es gilt: Nie wieder! Wir treten jeder Form von Hass, Hetze, Rassismus und Antisemitismus entschlossen entgegen und stehen an der Seite Israels. Die Geschichte ist nicht nur eine nur Mahnung der Vergangenheit, sondern ein Auftrag für die Zukunft: Gemeinsam müssen wir jeden Tag aufs Neue für Freiheit, Sicherheit und Demokratie einstehen. Wir sind ein Land der Toleranz und Freiheit. Bei uns soll jeder sicher und selbstbestimmt leben können. Dafür gebe ich ein persönliches Schutzversprechen für jüdisches Leben in Bayern. #WeRemember!"
,photos,2025-01-27T05:09:46+00:00,619800541007239,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/619800541007239/,2025-01-27T05:09:46+00:00,"[{""id"":""1820375208774044"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZs5jsIE8ePDnJqQ5hySzHUcqAj4Fl0wR7HxYeiIvOraK5hPwfdNuSadmt-J2FzgCNV5R-AVn5RDcoXDLuGcIbq0rUviACAEbNKAkqezAt4KcKCVMINi6Ye1avO7zvgUzbGgTlCNVmcZ1Sqtc7-i3Q""}]",page,318861177840502,"PARTEI MENSCH UMWELT TIERSCHUTZ",Tierschutzpartei,,2,0,33,2,112,3,152,33,35,3080,2025-02-01,0,page,318861177840502,"PARTEI MENSCH UMWELT TIERSCHUTZ",Tierschutzpartei,"Heute, am Internationalen Holocaust-Gedenktag, halten wir inne und gedenken der Millionen Menschen, die durch das unmenschliche Regime des Nationalsozialismus ihr Leben verloren haben.

Der heutige Tag mahnt uns, nicht nur die Vergangenheit niemals zu vergessen, sondern auch die Gegenwart wachsam zu betrachten. Hasserfüllte Propaganda, Pauschalisierung und Gleichgültigkeit dürfen nie wieder die Oberhand gewinnen. Als PARTEI MENSCH UMWELT TIERSCHUTZ setzen wir uns konsequent für Menschen- und Tierrechte ein, weil Mitgefühl, Gerechtigkeit und Solidarität universell sein sollten – und Grenzen nur in unseren Köpfen bestehen.

Die Bundestagswahl steht bevor, und mit ihr eine besorgniserregende Entwicklung: Sowohl Parteien, die nachweislich rechtsextrem sind als auch die ehemaligen Parteien ""der Mitte"", die bisher noch vorgaben, für Demokratie zu stehen, werben jetzt mit erschreckenden Wahlslogans. Lasst euch davon nicht verführen, verfolgt unabhängige, objektive Nachrichten, lasst Hass nicht wieder siegen!

Setzt stattdessen ein starkes Zeichen für Menschlichkeit – in Erinnerung an die Opfer von damals und im Einsatz für eine Gesellschaft, in der antidemokratische und menschenverachtende Gesinnung keinen Platz hat!

Gedenken bedeutet Verantwortung: Verantwortung dafür, dass wir nicht schweigen, sondern handeln. Für eine Welt, in der Mitgefühl stärker ist als Ausgrenzung – für jedes Leben."
,videos,2025-01-26T20:34:44+00:00,1800088687410817,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1800088687410817/,2025-01-26T21:10:04+00:00,"[{""id"":""457579547287134"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtyIER377U996-SeBkwauieRJiRvj8mewV0u7Ej7zE6StYjAeuHl84nIsZlY_L0kWO4eZoQUxl81Kqu9MVeDHF-S4A26T1sl9m6C4Iw03gusFH8tg4bY4jumvh_Q1YU0YIi6yRzsOLDug10N6oe""}]",page,880355130153678,"Friedrich Merz",MerzCDU,,113,0,1010,191,1225,8,1543,2,127,41879,2025-02-01,4,page,880355130153678,"Friedrich Merz",MerzCDU,"„Wollen wir unsere Binnengrenzen schützen oder wollen wir den Zustand der letzten Jahre aufrecht erhalten? 

Ich habe dazu eine klare Meinung. Warum schaffen es Dänemark, Schweden, Finnland, Italien, Frankreich, die Niederlande und wir nicht? 

Wir leben doch in derselben EU. Es fehlt der politische Wille.“ (tm)
•
•
•
📺 via Berlin direkt. 

#wiedernachvorne #cdu 

Titelbild: Tobias Koch"
,videos,2025-01-26T20:18:38+00:00,1064604692100008,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1064604692100008/,2025-01-26T20:44:19+00:00,"[{""id"":""606699995399796"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZvSV7bCN71192DczI1-bp_J_Nfppr7_WFAdoyRcyF-ABvp9UMKhwx-UIGm33eodogmidbLQqqHW3LepJGqmgk5gQBPOBE6J3gu4-UD5dFk7LE3DQnYlTs9eS-x2CkAYBiYK2xG7DdmLwAoY9I45""}]",page,880355130153678,"Friedrich Merz",MerzCDU,,77,0,1074,231,1426,13,1755,3,79,45338,2025-02-01,5,page,880355130153678,"Friedrich Merz",MerzCDU,"„Es wird nicht falsch, nur weil es die Falschen für richtig halten. Ich mache das, was wir in der Sache für notwendig und in dieser für uns außergewöhnlich schwierigen Situation in Deutschland für angezeigt halten. 

Der Bundeskanzler sollte sich um die Lösung der Probleme  kümmern und nicht um unser Abstimmungsverhalten.“ (tm)
•
•
•
📺 via Berlin direkt. 

#wiedernachvorne #cdu

Titelbild: Tobias Koch"
,videos,2025-01-26T20:13:37+00:00,989953429722374,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/989953429722374/,2025-01-30T10:34:03+00:00,"[{""id"":""989953429722374"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZsNYGDSS5CRFEcHMQrFqZ46qplQaGdBegjYTNFw9BVIri90UQZcTLI8k2etqvsKyMJJFXEq6Wsf4uaLzgBreJeSH3_MVCrObDUChCX_1C1WthhMvfg20r003H_olfujO6doaoplPV5SRzh94RXc""}]",page,320290480623589,SPD,SPD,,0,0,0,0,4,0,4,0,1,,,0,page,320290480623589,SPD,SPD,
,videos,2025-01-26T19:28:38+00:00,1241809920249755,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1241809920249755/,2025-01-26T20:51:43+00:00,"[{""id"":""907754081523866"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZvU4CbI_EGKCBpZm9swVGUet4ukby1SJ6P1zikFNtHM0bkCP67lEvJ5JWM7Fc1_6K7QM8nzGU7VpUdVgcApi2CD5-6jkCYF_VTaAXAw0GetVDgFnRx_bGvV0xdkl9l4OGJGQutyGGdmEJFAyLHP""}]",page,1488921141683197,"BÜNDNIS 90/DIE GRÜNEN",B90DieGruenen,,93,0,353,207,261,37,598,0,24,13736,2025-02-01,0,page,1488921141683197,"BÜNDNIS 90/DIE GRÜNEN",B90DieGruenen,"Ernste Zeiten erfordern Mut. Jetzt ist der Moment, für unsere Freiheit, Selbstbestimmung & ein gerechtes Aufstiegsversprechen einzutreten.

Lasst uns gemeinsam einen echten Aufbruch im Land wagen. Wir versprechen nicht das Blaue vom Himmel, aber wir gehen ALL-IN für Veränderung."
,videos,2025-01-26T19:19:35+00:00,3354378201363374,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/3354378201363374/,2025-01-26T19:53:51+00:00,"[{""id"":""627079153191784"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZvXqY9nj5SXurVbK7pOmvL-YURs4FT3XGseb6Jn7zNrNSvKdr_HeQHGDEGZMjNM0mkqNbaVRc-bzKiGJitaA4TVlEQcs8ln50nXp8rVvpcwdLUZY5LCabcp-B4LLWTyOKiDTlyDhExk6fUAPs56""}]",page,392030636531909,"Olaf Scholz",olafscholz,,125,0,924,192,332,34,688,3,69,20942,2025-02-01,2,page,392030636531909,"Olaf Scholz",olafscholz,"Wer das Asylrecht infrage stellt, stellt die Grundwerte unserer Demokratie infrage. Damit wir sie schützen, müssen wir irreguläre Migration zurückdrängen und dazu stehe ich."
,reshare,2025-01-26T19:18:38+00:00,631518612722635,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/631518612722635/,2025-01-26T19:18:38+00:00,"[{""id"":""3906420823020255"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZuqZan9BUo_BI79yyGW-mPtdFqdVfUyolcv99EjApDvBnzr2EHBk-GurAil6lK2656wp5QHjlrrD3xT31OgMIn39E69uRzl0cTfACTwryby867smCKt_IsjonObmpVnbERMwywLikaQcz8uV4I3wQ""}]",page,390737896761994,"Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit",BSW.Bund,917214340617004,2,0,177,2,555,4,563,0,46,12680,2025-02-01,0,page,390737896761994,"Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit",BSW.Bund,
,,2025-01-26T19:18:30+00:00,501574352954596,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/501574352954596/,2025-01-26T19:18:30+00:00,"[{""id"":""678534767840096"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZvMNaZ4UYq8uN55pH8b7_dS0rzUCJB1UCjauUFnuvEc52O_QAXq6HLYfzIGJj3HKgGqzebPTEdwSXJosfvM87vJbv8qQ7F5AmdfCed8MzHLYTeeQFcWy-nzhnlO4zBY-rokRBLIDyJFXbQEbYt0""}]",page,390737896761994,"Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit",BSW.Bund,2171011739960811,2,0,100,3,376,5,387,1,47,9917,2025-02-01,0,page,390737896761994,"Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit",BSW.Bund,
,reshare,2025-01-26T19:15:19+00:00,9256647574392233,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/9256647574392233/,2025-01-26T19:15:19+00:00,"[{""id"":""3762810754029871"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtyB2ExFqhZXBI5yrZ31T0Bmy1T6fyOubf6I3s23bqJgb-1XmOov2RI1S5rAh7ealJ85pn9hqeIpSLxq0uyGn91qeG3JHcsY4EclUjqHLXxSPOYvWJmKUUBkoF_ygFRW7IBWcb-8G2izAyxGVNhoQ""}]",page,390737896761994,"Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit",BSW.Bund,1305566520761284,2,0,54,4,250,8,264,0,26,4229,2025-02-01,0,page,390737896761994,"Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit",BSW.Bund,
,albums,2025-01-26T18:55:43+00:00,932338428966496,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/932338428966496/,2025-01-27T03:00:55+00:00,"[{""id"":""641713134952204"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtbv1F2qTZgbzONM5QOqFG6xxm5xOZFJkVUn6POV8dp_JfimOOTt18BO25PLO5Db1B_5b8bx9U-S9MvfFbvOhOR-lO7bPVUPY0RbMey0zu4Zw5WEAsVXuXE3kGr-js658EYoK6DvNX3J11q7wK2""},{""id"":""613072834642090"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZsxoRz2ZGWjzjvdwVEIBqpcDa8Re8QFNGLdmJbPjobcsV-XnDuiUjBLDSFX8R7N9U91tJ8Xd58aYlehRnNILm6_b21r7VjshoPERNTkoEDiTJ4ymfmmi1TAh53Hskes8Ljfl61J5CVDXLfAO4_s""},{""id"":""626580663389472"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZvZS9uwE8phFRDFDQsNCovBDZezQ2mI7LKXohSC-CNQykC5eQ_JNsCmCtSJjErK35t8eL2ZD1SFw9VU6zfO1-MIcfPqfIuliomr_TXFEF2XUI_ezUA3_fc5JEFTvN4Vmhe_YQenmQ9xBwq8gIAy""},{""id"":""867479145402040"",""type"":""photo"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZuWSYXUkaJ9lhmMHHrxQipRspV2cux8tgFIVs7p31dMAZfK-KdJ1Rc1vTPuzoGijkQPvMdFuyYYffePhLqzqMYYzLOrdCs8UqaTjdY_AC1_eouBioWmXQmbucnrhJEkUCehWXlcCAX4QoU-RYzi""}]",page,1459050451333572,CDU,CDU,,26,0,502,144,501,14,688,2,45,19298,2025-02-01,1,page,1459050451333572,CDU,CDU,"🤝 NRW ist im #TeamMerz! In Heek und Menden machte Friedrich Merz auf seiner Wahlkampftour nochmal klar, worauf es jetzt  ankommt: Auf einen echten #Politikwechsel für unser Land! 

Volle Hallen und wundervolle Menschen in den Wahlkreisen von Jens Spahn und Paul Ziemiak. Danke Nordrhein-Westfalen! Wir haben ein gemeinsames Ziel: Deutschland #wiedernachvorne zu bringen. 🚀

Fotos: Tobias Koch"
,videos,2025-01-26T17:39:06+00:00,1554239551899369,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1554239551899369/,2025-02-03T12:46:30+00:00,"[{""id"":""1554239551899369"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZsFczqWfHj2kiI0BaU8d9lX788NctvA2K1J7Ynw4H3DHydq6cSbxjL4JChkyIbh5PP189twkR9PU7nLl0JkMCn4Z-Yt--fUsaqof8i2WbL6Yy5qL9eXNKj59qse2it8KUMr9GvJovHaKgqiv9gYsQ""}]",page,390737896761994,"Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit",BSW.Bund,,0,0,1,0,2,0,2,0,0,,,0,page,390737896761994,"Bündnis Sahra Wagenknecht - Vernunft und Gerechtigkeit",BSW.Bund,
,reshare,2025-01-26T17:17:50+00:00,2909797959185189,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/2909797959185189/,2025-01-26T17:17:50+00:00,"[{""id"":""602827076027429"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtRAI04AzBajkUaXnX7aZosfjUlcDGHxeSoJ-97uY7QbpQEBko63jJ5dUXBaeuXf9XTEH1DhZM8CYO9gC7NIF7wf_JOnhE4u9gNVeArhn1KM-pzQ1XrcFpdEz3O5Oy8Qo-Rqk3L8-XKRBeoJaEo""}]",page,1470073607123160,AfD,alternativefuerde,963285938606380,24,0,1207,22,5155,69,5627,353,991,110907,2025-02-01,4,page,1470073607123160,AfD,alternativefuerde,
,videos,2025-01-26T17:05:10+00:00,1305566520761284,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1305566520761284/,2025-01-26T17:11:57+00:00,"[{""id"":""3762810754029871"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtyB2ExFqhZXBI5yrZ31T0Bmy1T6fyOubf6I3s23bqJgb-1XmOov2RI1S5rAh7ealJ85pn9hqeIpSLxq0uyGn91qeG3JHcsY4EclUjqHLXxSPOYvWJmKUUBkoF_ygFRW7IBWcb-8G2izAyxGVNhoQ""}]",page,6637669279642279,"Sahra Wagenknecht",sahra.wagenknecht,,20,0,1058,73,2635,219,2952,1,547,67483,2025-02-01,4,page,6637669279642279,"Sahra Wagenknecht",sahra.wagenknecht,"Wir dürfen unser Land nicht den Versagern überlassen

Kann ich mir vorstellen, Außenministerin zu sein? Würde das BSW mit der AfD zusammenarbeiten? Bin ich ein Frühaufsteher oder bleibe ich nachts gern lange auf? Und wie geht es mir eigentlich? Vielen lieben Dank für Eure Fragen, die ich im Livestream beantwortet habe. Tja: Nicht nur, dass man im Wahlkampf oft früh aufstehen muss, macht ihn verdammt anstrengend. Es nervt mich auch, wie Medien immer wieder Märchen über mich und das BSW verbreiten: als wären wir „Putin-Freunde“, nur weil wir einen schrecklichen Krieg  beenden wollen und über seine Vorgeschichte und die Mitverantwortung der USA sprechen. Aber zum Glück können wir auf Eure Unterstützung bauen, und das gibt mir Kraft und Motivation! Bitte teilt dieses Video und sprecht mit Freunden und Bekannten über die anstehende Bundestagswahl am 23. Februar. Denn wir dürfen unser Land nicht den Versagern überlassen, die für die Wirtschaftskrise, die Abstiegsängste und die wachsende Kriegsgefahr verantwortlich sind!

(Link zum kompletten Video in den Kommentaren) 

#sahrawagenknecht #bsw #bundestagswahl #baerbock #afd"
,videos,2025-01-26T17:01:12+00:00,963285938606380,false,de,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/963285938606380/,2025-01-26T17:52:58+00:00,"[{""id"":""602827076027429"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtRAI04AzBajkUaXnX7aZosfjUlcDGHxeSoJ-97uY7QbpQEBko63jJ5dUXBaeuXf9XTEH1DhZM8CYO9gC7NIF7wf_JOnhE4u9gNVeArhn1KM-pzQ1XrcFpdEz3O5Oy8Qo-Rqk3L8-XKRBeoJaEo""}]",page,341616471688738,"Alice Weidel",aliceweidel,,110,0,5584,59,32231,533,35662,2712,12305,418813,2025-02-01,17,page,341616471688738,"Alice Weidel",aliceweidel,"""Dass die Union nach dem mörderischen Messerangriff eines Afghanen auf Kleinkinder die Begründung ihres Antrags dazu missbraucht, sich an der AfD abzuarbeiten, ist verstörend. Wir wollen keine toten Kinder mehr betrauern müssen!"""
